Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21124","Meat, turkey","2017","2017","tonnes","11209","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21124","Meat, turkey","2018","2018","tonnes","10919","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5510","Production","02211","Milk, whole fresh cow","2014","2014","tonnes","11129622","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02211","Milk, whole fresh cow","2015","2015","tonnes","11394663","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02211","Milk, whole fresh cow","2016","2016","tonnes","11608400","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02211","Milk, whole fresh cow","2017","2017","tonnes","11767556","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02211","Milk, whole fresh cow","2018","2018","tonnes","12005692","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02211","Milk, whole fresh cow","2014","2014","tonnes","31950","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02211","Milk, whole fresh cow","2015","2015","tonnes","34383","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02211","Milk, whole fresh cow","2016","2016","tonnes","36116","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02211","Milk, whole fresh cow","2017","2017","tonnes","30947","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02211","Milk, whole fresh cow","2018","2018","tonnes","37174","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","02211","Milk, whole fresh cow","2014","2014","tonnes","3886","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","02211","Milk, whole fresh cow","2015","2015","tonnes","3722","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","02211","Milk, whole fresh cow","2016","2016","tonnes","3953","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","02211","Milk, whole fresh cow","2017","2017","tonnes","1860","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","02211","Milk, whole fresh cow","2018","2018","tonnes","2355","","Official data"
"SL","Livestock Primary","138","Mexico","5016","Loss","02211","Milk, whole fresh cow","2014","2014","tonnes","1000164","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02211","Milk, whole fresh cow","2015","2015","tonnes","1023982","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02211","Milk, whole fresh cow","2016","2016","tonnes","1043189","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02211","Milk, whole fresh cow","2017","2017","tonnes","1057492","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02211","Milk, whole fresh cow","2018","2018","tonnes","1078892","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02211","Milk, whole fresh cow","2014","2014","tonnes","3373616","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02211","Milk, whole fresh cow","2015","2015","tonnes","3451150","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02211","Milk, whole fresh cow","2016","2016","tonnes","3511591","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02211","Milk, whole fresh cow","2017","2017","tonnes","3562932","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02211","Milk, whole fresh cow","2018","2018","tonnes","3635268","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02211","Milk, whole fresh cow","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02211","Milk, whole fresh cow","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02211","Milk, whole fresh cow","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02211","Milk, whole fresh cow","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02211","Milk, whole fresh cow","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","02211","Milk, whole fresh cow","2014","2014","tonnes","6783907","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","02211","Milk, whole fresh cow","2015","2015","tonnes","6950192","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","02211","Milk, whole fresh cow","2016","2016","tonnes","7085783","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","02211","Milk, whole fresh cow","2017","2017","tonnes","7176219","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","02211","Milk, whole fresh cow","2018","2018","tonnes","7326351","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","02211","Milk, whole fresh cow","2014","2014","kcal/capita/day","91","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","02211","Milk, whole fresh cow","2015","2015","kcal/capita/day","92","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","02211","Milk, whole fresh cow","2016","2016","kcal/capita/day","93","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","02211","Milk, whole fresh cow","2017","2017","kcal/capita/day","93","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","02211","Milk, whole fresh cow","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2014","2014","g/capita/day","154","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2015","2015","g/capita/day","156","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2016","2016","g/capita/day","157","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2017","2017","g/capita/day","158","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2018","2018","g/capita/day","159","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2014","2014","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2015","2015","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2016","2016","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2017","2017","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2018","2018","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2014","2014","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2015","2015","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2016","2016","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2017","2017","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","02211","Milk, whole fresh cow","2018","2018","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","02211","Milk, whole fresh cow","2014","2014","million kcal","4002505","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","02211","Milk, whole fresh cow","2015","2015","million kcal","4100613","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","02211","Milk, whole fresh cow","2016","2016","million kcal","4180612","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","02211","Milk, whole fresh cow","2017","2017","million kcal","4233969","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","02211","Milk, whole fresh cow","2018","2018","million kcal","4322547","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","02211","Milk, whole fresh cow","2014","2014","tonnes","230653","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","02211","Milk, whole fresh cow","2015","2015","tonnes","236307","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","02211","Milk, whole fresh cow","2016","2016","tonnes","240917","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","02211","Milk, whole fresh cow","2017","2017","tonnes","243991","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","02211","Milk, whole fresh cow","2018","2018","tonnes","249096","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","02211","Milk, whole fresh cow","2014","2014","tonnes","237437","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","02211","Milk, whole fresh cow","2015","2015","tonnes","243257","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","02211","Milk, whole fresh cow","2016","2016","tonnes","248002","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","02211","Milk, whole fresh cow","2017","2017","tonnes","251168","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","02211","Milk, whole fresh cow","2018","2018","tonnes","256422","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5510","Production","02292","Milk, whole fresh goat","2014","2014","tonnes","155497","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02292","Milk, whole fresh goat","2015","2015","tonnes","158892","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02292","Milk, whole fresh goat","2016","2016","tonnes","160217","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02292","Milk, whole fresh goat","2017","2017","tonnes","162323","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02292","Milk, whole fresh goat","2018","2018","tonnes","163650","","Official data"
"SL","Livestock Primary","138","Mexico","5016","Loss","02292","Milk, whole fresh goat","2014","2014","tonnes","13974","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02292","Milk, whole fresh goat","2015","2015","tonnes","14279","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02292","Milk, whole fresh goat","2016","2016","tonnes","14398","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02292","Milk, whole fresh goat","2017","2017","tonnes","14587","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","02292","Milk, whole fresh goat","2018","2018","tonnes","14706","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02292","Milk, whole fresh goat","2014","2014","tonnes","96008","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02292","Milk, whole fresh goat","2015","2015","tonnes","98054","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02292","Milk, whole fresh goat","2016","2016","tonnes","98886","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02292","Milk, whole fresh goat","2017","2017","tonnes","100193","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","02292","Milk, whole fresh goat","2018","2018","tonnes","101003","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02292","Milk, whole fresh goat","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02292","Milk, whole fresh goat","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","02292","Milk, whole fresh goat","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
